rank,id_student,code_module,code_presentation,gender,age_band,highest_education,imd_band,num_of_prev_attempts,studied_credits,mean_score,pct_submitted,final_result,dropout,dropout_probability,risk_tier,model_used,scored_date
194,628341,BBB,2014B,F,0-35,A Level or Equivalent,80-90%,0,120,,,Withdrawn,1,0.978,HIGH,XGBoost,2026-06-02
195,564841,CCC,2014B,F,35-55,HE Qualification,90-100%,0,60,,,Withdrawn,1,0.978,HIGH,XGBoost,2026-06-02
196,399863,DDD,2013J,M,0-35,A Level or Equivalent,30-40%,0,270,,,Withdrawn,1,0.9778,HIGH,XGBoost,2026-06-02
197,143752,FFF,2013J,F,35-55,Post Graduate Qualification,,0,120,,,Withdrawn,1,0.9777,HIGH,XGBoost,2026-06-02
198,656825,EEE,2014J,F,0-35,A Level or Equivalent,80-90%,0,120,,,Withdrawn,1,0.9776,HIGH,XGBoost,2026-06-02
199,572770,BBB,2013J,F,0-35,Lower Than A Level,60-70%,0,120,,,Withdrawn,1,0.9776,HIGH,XGBoost,2026-06-02
200,236150,DDD,2014J,F,35-55,HE Qualification,80-90%,1,100,,,Withdrawn,1,0.9775,HIGH,XGBoost,2026-06-02
201,1407549,CCC,2014J,F,35-55,A Level or Equivalent,90-100%,1,220,,,Withdrawn,1,0.9774,HIGH,XGBoost,2026-06-02
202,622498,BBB,2014B,F,0-35,A Level or Equivalent,80-90%,0,120,,,Withdrawn,1,0.9773,HIGH,XGBoost,2026-06-02
203,572370,BBB,2014B,F,35-55,A Level or Equivalent,40-50%,0,210,,,Withdrawn,1,0.9772,HIGH,XGBoost,2026-06-02
204,584749,CCC,2014B,F,0-35,Lower Than A Level,10-20,0,180,,,Withdrawn,1,0.9772,HIGH,XGBoost,2026-06-02
205,555653,FFF,2013B,M,0-35,Lower Than A Level,20-30%,0,180,,,Withdrawn,1,0.9772,HIGH,XGBoost,2026-06-02
206,629707,DDD,2014B,M,0-35,A Level or Equivalent,20-30%,0,200,,,Withdrawn,1,0.9772,HIGH,XGBoost,2026-06-02
207,574564,CCC,2014B,M,0-35,HE Qualification,10-20,0,90,,,Withdrawn,1,0.9771,HIGH,XGBoost,2026-06-02
208,601731,DDD,2013J,M,0-35,A Level or Equivalent,30-40%,0,210,,,Withdrawn,1,0.9771,HIGH,XGBoost,2026-06-02
209,650353,FFF,2014J,M,0-35,Lower Than A Level,80-90%,0,120,,,Withdrawn,1,0.977,HIGH,XGBoost,2026-06-02
210,610239,BBB,2014B,F,0-35,A Level or Equivalent,80-90%,0,120,,,Fail,0,0.977,HIGH,XGBoost,2026-06-02
211,2376717,CCC,2014J,M,0-35,HE Qualification,70-80%,0,210,,,Withdrawn,1,0.977,HIGH,XGBoost,2026-06-02
212,427248,DDD,2013J,F,35-55,A Level or Equivalent,0-10%,0,120,,0.0,Withdrawn,1,0.977,HIGH,XGBoost,2026-06-02
213,478496,CCC,2014J,F,0-35,A Level or Equivalent,10-20,0,120,,,Fail,0,0.9768,HIGH,XGBoost,2026-06-02
214,570721,BBB,2014B,F,0-35,HE Qualification,10-20,0,60,,,Withdrawn,1,0.9768,HIGH,XGBoost,2026-06-02
215,694001,BBB,2014J,F,0-35,A Level or Equivalent,20-30%,0,180,,,Withdrawn,1,0.9768,HIGH,XGBoost,2026-06-02
216,381640,BBB,2013B,F,0-35,HE Qualification,60-70%,0,135,,,Fail,0,0.9767,HIGH,XGBoost,2026-06-02
217,651481,DDD,2014J,M,0-35,Lower Than A Level,40-50%,0,180,,,Withdrawn,1,0.9766,HIGH,XGBoost,2026-06-02
218,555422,DDD,2013J,F,0-35,A Level or Equivalent,70-80%,0,180,,,Withdrawn,1,0.9766,HIGH,XGBoost,2026-06-02
219,284593,BBB,2014B,F,35-55,Post Graduate Qualification,60-70%,0,120,,,Withdrawn,1,0.9765,HIGH,XGBoost,2026-06-02
220,534713,BBB,2013B,F,0-35,HE Qualification,80-90%,0,120,,,Withdrawn,1,0.9765,HIGH,XGBoost,2026-06-02
221,1687996,DDD,2013J,M,55<=,Lower Than A Level,80-90%,0,60,48.111111111111114,1.0,Withdrawn,1,0.9764,HIGH,XGBoost,2026-06-02
222,579321,EEE,2013J,M,0-35,Lower Than A Level,20-30%,0,180,,,Withdrawn,1,0.9763,HIGH,XGBoost,2026-06-02
223,572038,DDD,2013J,M,0-35,A Level or Equivalent,40-50%,0,120,,,Withdrawn,1,0.9762,HIGH,XGBoost,2026-06-02
224,2555893,FFF,2013J,F,0-35,Lower Than A Level,60-70%,0,180,,,Withdrawn,1,0.9762,HIGH,XGBoost,2026-06-02
225,394010,BBB,2014B,M,0-35,Lower Than A Level,60-70%,0,180,,,Withdrawn,1,0.9762,HIGH,XGBoost,2026-06-02
226,641557,DDD,2014J,F,0-35,No Formal quals,20-30%,0,210,,,Withdrawn,1,0.9761,HIGH,XGBoost,2026-06-02
227,623914,BBB,2014B,F,0-35,A Level or Equivalent,80-90%,0,120,,,Withdrawn,1,0.976,HIGH,XGBoost,2026-06-02
228,490164,DDD,2013J,F,0-35,Lower Than A Level,90-100%,0,120,,,Withdrawn,1,0.9759,HIGH,XGBoost,2026-06-02
229,571702,CCC,2014B,M,35-55,Lower Than A Level,50-60%,0,90,,,Withdrawn,1,0.9758,HIGH,XGBoost,2026-06-02
230,420650,DDD,2013J,F,0-35,A Level or Equivalent,10-20,0,180,,,Withdrawn,1,0.9758,HIGH,XGBoost,2026-06-02
231,2599201,DDD,2014B,M,35-55,Post Graduate Qualification,,0,120,,,Withdrawn,1,0.9758,HIGH,XGBoost,2026-06-02
232,588485,DDD,2013J,F,0-35,A Level or Equivalent,10-20,0,180,,,Withdrawn,1,0.9758,HIGH,XGBoost,2026-06-02
233,247342,DDD,2014B,F,0-35,A Level or Equivalent,30-40%,0,135,,,Withdrawn,1,0.9757,HIGH,XGBoost,2026-06-02
234,589810,BBB,2013J,F,0-35,A Level or Equivalent,80-90%,0,120,,,Withdrawn,1,0.9756,HIGH,XGBoost,2026-06-02
235,556836,EEE,2013J,M,0-35,A Level or Equivalent,80-90%,0,150,,,Withdrawn,1,0.9756,HIGH,XGBoost,2026-06-02
236,497891,FFF,2013B,M,0-35,Lower Than A Level,20-30%,0,180,,,Withdrawn,1,0.9755,HIGH,XGBoost,2026-06-02
237,268127,CCC,2014B,F,35-55,A Level or Equivalent,70-80%,0,60,,,Withdrawn,1,0.9755,HIGH,XGBoost,2026-06-02
238,650090,BBB,2014J,F,0-35,A Level or Equivalent,80-90%,0,120,,,Withdrawn,1,0.9755,HIGH,XGBoost,2026-06-02
239,618360,BBB,2014B,F,0-35,A Level or Equivalent,80-90%,0,120,,,Withdrawn,1,0.9754,HIGH,XGBoost,2026-06-02
240,417967,BBB,2013J,F,35-55,A Level or Equivalent,40-50%,0,120,,,Withdrawn,1,0.9753,HIGH,XGBoost,2026-06-02
241,570970,BBB,2013J,M,35-55,Lower Than A Level,50-60%,0,105,,,Withdrawn,1,0.9752,HIGH,XGBoost,2026-06-02
242,1629444,FFF,2014J,F,35-55,A Level or Equivalent,70-80%,0,180,,,Withdrawn,1,0.9752,HIGH,XGBoost,2026-06-02
243,594812,BBB,2013J,M,0-35,Lower Than A Level,40-50%,0,180,,,Withdrawn,1,0.9751,HIGH,XGBoost,2026-06-02
244,486650,BBB,2013B,F,0-35,HE Qualification,70-80%,0,120,,,Withdrawn,1,0.9751,HIGH,XGBoost,2026-06-02
245,573409,BBB,2013J,F,0-35,A Level or Equivalent,10-20,0,120,,,Withdrawn,1,0.9749,HIGH,XGBoost,2026-06-02
246,581328,CCC,2014B,M,0-35,Lower Than A Level,10-20,0,90,,,Withdrawn,1,0.9749,HIGH,XGBoost,2026-06-02
247,554249,BBB,2013B,F,0-35,A Level or Equivalent,80-90%,0,150,,,Withdrawn,1,0.9749,HIGH,XGBoost,2026-06-02
248,576550,BBB,2013J,F,0-35,A Level or Equivalent,0-10%,0,180,,,Withdrawn,1,0.9749,HIGH,XGBoost,2026-06-02
249,620135,BBB,2014J,F,0-35,A Level or Equivalent,40-50%,0,120,,,Withdrawn,1,0.9748,HIGH,XGBoost,2026-06-02
250,595287,BBB,2013J,F,35-55,HE Qualification,80-90%,0,120,,,Withdrawn,1,0.9748,HIGH,XGBoost,2026-06-02
251,650357,BBB,2014J,F,35-55,A Level or Equivalent,20-30%,0,120,,,Withdrawn,1,0.9747,HIGH,XGBoost,2026-06-02
252,389680,CCC,2014B,M,0-35,Lower Than A Level,,0,150,,,Withdrawn,1,0.9747,HIGH,XGBoost,2026-06-02
253,582084,BBB,2013J,F,0-35,A Level or Equivalent,20-30%,0,120,,,Withdrawn,1,0.9747,HIGH,XGBoost,2026-06-02
254,604398,DDD,2013J,F,0-35,No Formal quals,10-20,0,180,,,Withdrawn,1,0.9747,HIGH,XGBoost,2026-06-02
255,581333,BBB,2014B,F,0-35,A Level or Equivalent,70-80%,0,120,,,Withdrawn,1,0.9747,HIGH,XGBoost,2026-06-02
256,264281,BBB,2014J,M,55<=,A Level or Equivalent,20-30%,0,180,,,Withdrawn,1,0.9747,HIGH,XGBoost,2026-06-02
257,484446,BBB,2013J,F,0-35,A Level or Equivalent,20-30%,0,180,,,Withdrawn,1,0.9747,HIGH,XGBoost,2026-06-02
258,645800,FFF,2014J,M,0-35,A Level or Equivalent,40-50%,0,120,,,Withdrawn,1,0.9747,HIGH,XGBoost,2026-06-02
259,517075,BBB,2013J,F,0-35,A Level or Equivalent,40-50%,0,120,,,Withdrawn,1,0.9746,HIGH,XGBoost,2026-06-02
260,330669,FFF,2013J,F,0-35,Lower Than A Level,60-70%,0,180,,,Withdrawn,1,0.9745,HIGH,XGBoost,2026-06-02
261,156788,FFF,2014B,M,35-55,Lower Than A Level,30-40%,0,180,,,Withdrawn,1,0.9744,HIGH,XGBoost,2026-06-02
262,280962,BBB,2013B,F,0-35,A Level or Equivalent,90-100%,0,180,,,Fail,0,0.9742,HIGH,XGBoost,2026-06-02
263,2371481,FFF,2014J,F,0-35,A Level or Equivalent,10-20,0,150,,,Withdrawn,1,0.9742,HIGH,XGBoost,2026-06-02
264,647947,CCC,2014J,M,0-35,Lower Than A Level,40-50%,0,210,,,Withdrawn,1,0.9742,HIGH,XGBoost,2026-06-02
265,61297,FFF,2014J,F,0-35,No Formal quals,0-10%,0,180,,,Withdrawn,1,0.9741,HIGH,XGBoost,2026-06-02
266,257110,DDD,2013B,F,0-35,A Level or Equivalent,50-60%,0,115,17.0,0.07142857142857142,Withdrawn,1,0.974,HIGH,XGBoost,2026-06-02
267,2357372,BBB,2014J,F,0-35,Lower Than A Level,20-30%,0,180,,,Withdrawn,1,0.974,HIGH,XGBoost,2026-06-02
268,602806,CCC,2014J,F,0-35,A Level or Equivalent,40-50%,0,150,,,Withdrawn,1,0.974,HIGH,XGBoost,2026-06-02
269,579321,CCC,2014B,M,0-35,Lower Than A Level,20-30%,0,180,,,Withdrawn,1,0.9739,HIGH,XGBoost,2026-06-02
270,611649,BBB,2014B,F,0-35,A Level or Equivalent,40-50%,0,120,,,Withdrawn,1,0.9738,HIGH,XGBoost,2026-06-02
271,641565,FFF,2014J,M,0-35,Lower Than A Level,10-20,0,180,,,Withdrawn,1,0.9736,HIGH,XGBoost,2026-06-02
272,599876,DDD,2013J,F,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.9736,HIGH,XGBoost,2026-06-02
273,523789,BBB,2013B,F,0-35,A Level or Equivalent,20-30%,1,240,,,Withdrawn,1,0.9735,HIGH,XGBoost,2026-06-02
274,477488,CCC,2014J,F,0-35,HE Qualification,,0,85,,,Withdrawn,1,0.9735,HIGH,XGBoost,2026-06-02
275,2617650,BBB,2013B,F,35-55,Lower Than A Level,70-80%,1,120,,,Withdrawn,1,0.9735,HIGH,XGBoost,2026-06-02
276,600753,DDD,2013J,F,0-35,A Level or Equivalent,30-40%,0,180,,,Withdrawn,1,0.9734,HIGH,XGBoost,2026-06-02
277,2337919,DDD,2014J,F,0-35,A Level or Equivalent,40-50%,0,135,,,Withdrawn,1,0.9734,HIGH,XGBoost,2026-06-02
278,611732,BBB,2014B,F,0-35,Lower Than A Level,40-50%,0,120,,,Withdrawn,1,0.9734,HIGH,XGBoost,2026-06-02
279,683220,CCC,2014J,F,0-35,A Level or Equivalent,60-70%,0,180,,,Withdrawn,1,0.9733,HIGH,XGBoost,2026-06-02
280,564300,BBB,2013J,F,35-55,A Level or Equivalent,40-50%,0,120,,,Withdrawn,1,0.9733,HIGH,XGBoost,2026-06-02
281,610589,BBB,2014B,F,0-35,A Level or Equivalent,80-90%,0,180,,,Withdrawn,1,0.9733,HIGH,XGBoost,2026-06-02
282,639659,BBB,2014J,F,0-35,A Level or Equivalent,60-70%,0,120,,,Withdrawn,1,0.9732,HIGH,XGBoost,2026-06-02
283,421221,DDD,2013B,F,0-35,A Level or Equivalent,70-80%,0,130,,,Withdrawn,1,0.9732,HIGH,XGBoost,2026-06-02
284,610129,DDD,2014B,M,0-35,Lower Than A Level,80-90%,0,120,,,Withdrawn,1,0.9731,HIGH,XGBoost,2026-06-02
285,312531,BBB,2013J,F,0-35,A Level or Equivalent,80-90%,2,120,,,Withdrawn,1,0.9731,HIGH,XGBoost,2026-06-02
286,236017,DDD,2014J,F,0-35,A Level or Equivalent,10-20,0,120,,,Withdrawn,1,0.9731,HIGH,XGBoost,2026-06-02
287,579098,EEE,2013J,M,35-55,Lower Than A Level,70-80%,0,120,,,Withdrawn,1,0.973,HIGH,XGBoost,2026-06-02
288,695220,FFF,2014J,M,35-55,Lower Than A Level,,0,180,66.0,0.07692307692307693,Withdrawn,1,0.9729,HIGH,XGBoost,2026-06-02
289,504899,FFF,2013J,M,0-35,A Level or Equivalent,60-70%,0,180,,,Withdrawn,1,0.9729,HIGH,XGBoost,2026-06-02
290,2595526,DDD,2014J,M,35-55,A Level or Equivalent,80-90%,0,150,,,Withdrawn,1,0.9729,HIGH,XGBoost,2026-06-02
291,648556,BBB,2014J,F,0-35,A Level or Equivalent,10-20,0,120,,,Withdrawn,1,0.9729,HIGH,XGBoost,2026-06-02
292,2625752,BBB,2013J,F,0-35,Lower Than A Level,20-30%,0,180,,,Withdrawn,1,0.9729,HIGH,XGBoost,2026-06-02
293,645353,DDD,2014J,M,0-35,Lower Than A Level,0-10%,0,240,,,Withdrawn,1,0.9729,HIGH,XGBoost,2026-06-02
294,683340,DDD,2014J,F,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.9729,HIGH,XGBoost,2026-06-02
295,486777,DDD,2013J,F,0-35,Lower Than A Level,10-20,0,180,,,Withdrawn,1,0.9728,HIGH,XGBoost,2026-06-02
296,508848,CCC,2014B,M,35-55,A Level or Equivalent,40-50%,0,120,,,Withdrawn,1,0.9728,HIGH,XGBoost,2026-06-02
297,490542,CCC,2014J,F,0-35,Lower Than A Level,40-50%,0,180,,,Withdrawn,1,0.9728,HIGH,XGBoost,2026-06-02
298,594221,FFF,2013J,M,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.9727,HIGH,XGBoost,2026-06-02
299,695976,CCC,2014J,F,0-35,Lower Than A Level,10-20,0,210,,,Withdrawn,1,0.9727,HIGH,XGBoost,2026-06-02
300,681335,CCC,2014J,M,35-55,Lower Than A Level,0-10%,0,120,86.4,0.5,Withdrawn,1,0.9726,HIGH,XGBoost,2026-06-02
301,305313,DDD,2013B,F,0-35,Lower Than A Level,20-30%,0,180,,,Withdrawn,1,0.9726,HIGH,XGBoost,2026-06-02
302,357820,CCC,2014J,M,0-35,A Level or Equivalent,10-20,0,120,,,Withdrawn,1,0.9726,HIGH,XGBoost,2026-06-02
303,571682,DDD,2013J,M,0-35,A Level or Equivalent,30-40%,0,120,,,Withdrawn,1,0.9726,HIGH,XGBoost,2026-06-02
304,636712,DDD,2014J,F,0-35,A Level or Equivalent,40-50%,0,120,,,Withdrawn,1,0.9726,HIGH,XGBoost,2026-06-02
305,647953,DDD,2014J,M,0-35,A Level or Equivalent,40-50%,0,120,,,Withdrawn,1,0.9724,HIGH,XGBoost,2026-06-02
306,561674,BBB,2013J,F,0-35,Lower Than A Level,60-70%,0,120,,,Withdrawn,1,0.9724,HIGH,XGBoost,2026-06-02
307,2155857,DDD,2013B,M,0-35,A Level or Equivalent,10-20,0,180,,,Withdrawn,1,0.9724,HIGH,XGBoost,2026-06-02
308,592344,DDD,2014J,F,0-35,A Level or Equivalent,70-80%,0,180,,,Withdrawn,1,0.9723,HIGH,XGBoost,2026-06-02
309,621935,BBB,2014J,M,35-55,HE Qualification,80-90%,0,120,,,Withdrawn,1,0.9723,HIGH,XGBoost,2026-06-02
310,2570633,BBB,2013B,F,35-55,Lower Than A Level,30-40%,0,240,,,Withdrawn,1,0.9723,HIGH,XGBoost,2026-06-02
311,573541,DDD,2013J,F,0-35,Lower Than A Level,70-80%,0,120,,,Withdrawn,1,0.9722,HIGH,XGBoost,2026-06-02
312,498877,DDD,2013J,F,0-35,A Level or Equivalent,20-30%,0,120,,,Withdrawn,1,0.9722,HIGH,XGBoost,2026-06-02
313,1118218,CCC,2014J,M,35-55,A Level or Equivalent,70-80%,0,180,67.0,0.1,Withdrawn,1,0.9722,HIGH,XGBoost,2026-06-02
314,636590,DDD,2014J,F,0-35,A Level or Equivalent,0-10%,0,150,,,Withdrawn,1,0.9722,HIGH,XGBoost,2026-06-02
315,440591,CCC,2014B,F,0-35,Lower Than A Level,0-10%,0,100,,,Withdrawn,1,0.9722,HIGH,XGBoost,2026-06-02
316,580358,FFF,2013J,M,0-35,HE Qualification,40-50%,0,210,,,Withdrawn,1,0.9721,HIGH,XGBoost,2026-06-02
317,2608420,DDD,2013J,F,0-35,Lower Than A Level,40-50%,0,120,,,Withdrawn,1,0.9721,HIGH,XGBoost,2026-06-02
318,648819,FFF,2014J,M,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.972,HIGH,XGBoost,2026-06-02
319,492468,BBB,2014B,F,0-35,A Level or Equivalent,40-50%,0,180,,,Withdrawn,1,0.972,HIGH,XGBoost,2026-06-02
320,514581,BBB,2014J,F,0-35,Lower Than A Level,20-30%,0,120,,,Withdrawn,1,0.972,HIGH,XGBoost,2026-06-02
321,648819,CCC,2014J,M,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.972,HIGH,XGBoost,2026-06-02
322,520854,CCC,2014J,F,0-35,Lower Than A Level,80-90%,0,120,,,Withdrawn,1,0.9719,HIGH,XGBoost,2026-06-02
323,588175,CCC,2014B,F,0-35,Lower Than A Level,20-30%,0,240,74.66666666666667,0.3,Withdrawn,1,0.9718,HIGH,XGBoost,2026-06-02
324,646086,DDD,2014J,M,0-35,Lower Than A Level,20-30%,0,180,,,Withdrawn,1,0.9718,HIGH,XGBoost,2026-06-02
325,585769,CCC,2014B,F,0-35,Post Graduate Qualification,50-60%,0,90,86.63636363636364,1.0,Withdrawn,1,0.9717,HIGH,XGBoost,2026-06-02
326,562548,DDD,2013J,F,0-35,A Level or Equivalent,30-40%,0,120,,,Withdrawn,1,0.9717,HIGH,XGBoost,2026-06-02
327,610609,DDD,2014B,F,0-35,Lower Than A Level,60-70%,0,120,,,Withdrawn,1,0.9717,HIGH,XGBoost,2026-06-02
328,537263,BBB,2013B,F,35-55,A Level or Equivalent,80-90%,0,120,,,Withdrawn,1,0.9717,HIGH,XGBoost,2026-06-02
329,2630796,DDD,2013J,F,0-35,A Level or Equivalent,30-40%,0,120,,,Withdrawn,1,0.9717,HIGH,XGBoost,2026-06-02
330,482938,CCC,2014J,M,35-55,Lower Than A Level,30-40%,0,180,11.0,0.1,Withdrawn,1,0.9716,HIGH,XGBoost,2026-06-02
331,649147,FFF,2014J,M,0-35,Lower Than A Level,30-40%,0,180,,,Withdrawn,1,0.9715,HIGH,XGBoost,2026-06-02
332,588969,BBB,2013J,F,0-35,A Level or Equivalent,60-70%,0,180,,,Withdrawn,1,0.9715,HIGH,XGBoost,2026-06-02
333,596978,DDD,2013J,F,0-35,A Level or Equivalent,50-60%,0,180,,,Withdrawn,1,0.9715,HIGH,XGBoost,2026-06-02
334,194073,BBB,2014B,F,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.9714,HIGH,XGBoost,2026-06-02
335,619863,FFF,2014J,F,0-35,HE Qualification,90-100%,0,120,,,Withdrawn,1,0.9714,HIGH,XGBoost,2026-06-02
336,69489,DDD,2013J,M,0-35,Lower Than A Level,80-90%,1,150,,,Withdrawn,1,0.9714,HIGH,XGBoost,2026-06-02
337,603490,DDD,2014J,F,0-35,A Level or Equivalent,20-30%,0,120,,,Withdrawn,1,0.9714,HIGH,XGBoost,2026-06-02
338,645194,FFF,2014J,M,0-35,Lower Than A Level,20-30%,0,180,,,Withdrawn,1,0.9713,HIGH,XGBoost,2026-06-02
339,487570,CCC,2014B,F,35-55,A Level or Equivalent,90-100%,0,60,44.0,0.1,Withdrawn,1,0.9711,HIGH,XGBoost,2026-06-02
340,361842,DDD,2014B,M,0-35,Lower Than A Level,60-70%,0,120,,,Withdrawn,1,0.971,HIGH,XGBoost,2026-06-02
341,301128,FFF,2014B,M,0-35,A Level or Equivalent,30-40%,1,180,,,Withdrawn,1,0.971,HIGH,XGBoost,2026-06-02
342,598259,FFF,2013J,M,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.971,HIGH,XGBoost,2026-06-02
343,316772,DDD,2013B,M,0-35,A Level or Equivalent,60-70%,0,240,64.0,0.14285714285714285,Withdrawn,1,0.971,HIGH,XGBoost,2026-06-02
344,490665,CCC,2014B,M,0-35,HE Qualification,20-30%,0,120,,,Withdrawn,1,0.9709,HIGH,XGBoost,2026-06-02
345,443300,FFF,2013J,M,0-35,Lower Than A Level,80-90%,0,120,,,Withdrawn,1,0.9709,HIGH,XGBoost,2026-06-02
346,606293,FFF,2014J,F,35-55,HE Qualification,70-80%,0,120,,,Withdrawn,1,0.9709,HIGH,XGBoost,2026-06-02
347,517075,BBB,2014B,F,0-35,A Level or Equivalent,40-50%,1,120,,,Withdrawn,1,0.9708,HIGH,XGBoost,2026-06-02
348,75309,DDD,2014J,F,35-55,A Level or Equivalent,50-60%,1,180,,,Withdrawn,1,0.9707,HIGH,XGBoost,2026-06-02
349,582282,FFF,2013J,M,0-35,Lower Than A Level,60-70%,0,85,78.0,0.07692307692307693,Withdrawn,1,0.9707,HIGH,XGBoost,2026-06-02
350,638414,FFF,2014J,M,0-35,Lower Than A Level,70-80%,0,120,,,Withdrawn,1,0.9705,HIGH,XGBoost,2026-06-02
351,587179,CCC,2014B,F,0-35,HE Qualification,10-20,0,120,,,Withdrawn,1,0.9705,HIGH,XGBoost,2026-06-02
352,683912,CCC,2014J,F,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.9704,HIGH,XGBoost,2026-06-02
353,590699,EEE,2014B,M,35-55,HE Qualification,80-90%,0,120,,,Withdrawn,1,0.9704,HIGH,XGBoost,2026-06-02
354,683912,FFF,2014J,F,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.9704,HIGH,XGBoost,2026-06-02
355,590699,CCC,2014B,M,35-55,HE Qualification,80-90%,0,120,,,Withdrawn,1,0.9704,HIGH,XGBoost,2026-06-02
356,524996,FFF,2013J,F,35-55,Lower Than A Level,20-30%,0,240,92.0,0.07692307692307693,Withdrawn,1,0.9704,HIGH,XGBoost,2026-06-02
357,695764,FFF,2014J,M,0-35,No Formal quals,0-10%,0,210,,,Withdrawn,1,0.9704,HIGH,XGBoost,2026-06-02
358,647947,DDD,2014J,M,0-35,Lower Than A Level,40-50%,0,210,,,Withdrawn,1,0.9703,HIGH,XGBoost,2026-06-02
359,479921,DDD,2014B,F,0-35,A Level or Equivalent,40-50%,2,75,,,Withdrawn,1,0.9703,HIGH,XGBoost,2026-06-02
360,627690,DDD,2014B,F,0-35,A Level or Equivalent,90-100%,0,120,,,Withdrawn,1,0.9703,HIGH,XGBoost,2026-06-02
361,565275,CCC,2014B,M,0-35,A Level or Equivalent,40-50%,0,150,88.0,0.4,Withdrawn,1,0.9703,HIGH,XGBoost,2026-06-02
362,100758,EEE,2013J,F,0-35,A Level or Equivalent,10-20,0,150,,,Withdrawn,1,0.9703,HIGH,XGBoost,2026-06-02
363,61118,BBB,2013J,F,0-35,A Level or Equivalent,20-30%,0,180,,,Withdrawn,1,0.9703,HIGH,XGBoost,2026-06-02
364,551500,FFF,2013J,M,0-35,A Level or Equivalent,80-90%,0,120,,,Withdrawn,1,0.9703,HIGH,XGBoost,2026-06-02
365,409794,DDD,2013J,M,0-35,A Level or Equivalent,60-70%,0,120,,,Withdrawn,1,0.9703,HIGH,XGBoost,2026-06-02
366,2463282,FFF,2014B,M,35-55,Lower Than A Level,70-80%,1,240,40.0,0.15384615384615385,Withdrawn,1,0.9702,HIGH,XGBoost,2026-06-02
367,556788,CCC,2014J,M,35-55,Lower Than A Level,,1,480,,,Withdrawn,1,0.9701,HIGH,XGBoost,2026-06-02
368,519500,FFF,2013B,M,0-35,Lower Than A Level,30-40%,0,120,,,Withdrawn,1,0.97,HIGH,XGBoost,2026-06-02
369,1459010,DDD,2014J,M,35-55,Lower Than A Level,10-20,0,180,,,Withdrawn,1,0.97,HIGH,XGBoost,2026-06-02
370,562619,DDD,2014J,F,35-55,Lower Than A Level,60-70%,0,210,55.0,0.14285714285714285,Withdrawn,1,0.9699,HIGH,XGBoost,2026-06-02
371,680698,CCC,2014J,M,0-35,A Level or Equivalent,80-90%,0,120,,,Withdrawn,1,0.9699,HIGH,XGBoost,2026-06-02
372,475443,CCC,2014B,M,0-35,Lower Than A Level,10-20,0,60,37.0,0.2,Withdrawn,1,0.9699,HIGH,XGBoost,2026-06-02
373,676736,CCC,2014J,F,0-35,Lower Than A Level,40-50%,0,120,,,Withdrawn,1,0.9699,HIGH,XGBoost,2026-06-02
374,562890,DDD,2014J,F,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.9698,HIGH,XGBoost,2026-06-02
375,680698,DDD,2014J,M,0-35,A Level or Equivalent,80-90%,0,120,,,Withdrawn,1,0.9697,HIGH,XGBoost,2026-06-02
376,579031,BBB,2014J,F,0-35,A Level or Equivalent,30-40%,0,180,,,Withdrawn,1,0.9696,HIGH,XGBoost,2026-06-02
377,557083,DDD,2013B,F,0-35,Lower Than A Level,10-20,0,180,,,Withdrawn,1,0.9696,HIGH,XGBoost,2026-06-02
378,588383,DDD,2014J,M,0-35,Lower Than A Level,10-20,0,180,,,Withdrawn,1,0.9695,HIGH,XGBoost,2026-06-02
379,531481,BBB,2013B,F,35-55,A Level or Equivalent,80-90%,1,180,,,Withdrawn,1,0.9693,HIGH,XGBoost,2026-06-02
380,600436,CCC,2014B,F,0-35,HE Qualification,20-30%,0,120,63.2,1.0,Withdrawn,1,0.9693,HIGH,XGBoost,2026-06-02
381,513648,BBB,2013J,F,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.9692,HIGH,XGBoost,2026-06-02
382,628819,BBB,2014J,F,0-35,A Level or Equivalent,0-10%,0,120,,,Withdrawn,1,0.9692,HIGH,XGBoost,2026-06-02
383,684983,FFF,2014J,M,35-55,A Level or Equivalent,10-20,0,150,,,Withdrawn,1,0.9692,HIGH,XGBoost,2026-06-02
384,607973,BBB,2014B,F,0-35,HE Qualification,30-40%,0,120,,,Withdrawn,1,0.9692,HIGH,XGBoost,2026-06-02
385,653848,FFF,2014J,M,0-35,Lower Than A Level,10-20,0,120,,,Withdrawn,1,0.9691,HIGH,XGBoost,2026-06-02
386,653062,CCC,2014J,F,0-35,A Level or Equivalent,10-20,0,180,,,Withdrawn,1,0.9691,HIGH,XGBoost,2026-06-02
